area	method	year	quarter	p20	p21	p22	p23	p24	p25	p26	p27	p28	p29	p30	p31	p32	p33	p34	p35	p36	p37	p38	p39	p40	p41	p42	p43	p44	p45	p46	p47	p48	p49	p50	p51	p52	p53	p54	p55	p56	p57	p58	p59	p60	p61	p62	p63	p64	p65	p66	p67	p68	p69	p70	p71	p72	p73	p74	p75	p76	p77	p78	p79	p80	num
E	GN	2002	3	0	0	0	0	0	0	0	0	0.000331235508446505	0	0.000993706525339516	0.00165617754223253	0.000993706525339516	0.00397482610135807	0.00132494203378602	0.00165617754223253	0.00695594567737661	0.00430606160980457	0.00662471016893011	0.00828088771116264	0.00364359059291156	0.0135806558463067	0.00894335872805565	0.00993706525339516	0.00894335872805565	0.00430606160980457	0.0251738986419344	0.0331235508446505	0.0712156343159987	0.0460417356740643	0.0357734349122226	0.0172242464392183	0.0172242464392183	0.0241801921165949	0.0208678370321298	0.0258363696588274	0.0205366015236833	0.0188804239814508	0.0231864855912554	0.0255051341503809	0.0142431268631997	0.0268300761841669	0.0172242464392183	0.0162305399138788	0.0165617754223253	0.0433918516064922	0.109307717787347	0.100695594567738	0.0927459423650215	0.0480291487247433	0.0149055978800927	0.00364359059291156	0.00198741305067903	0.00165617754223253	0.000331235508446505	0.000331235508446505	0.000331235508446505	0	0	0.000331235508446505	0	3019
E	GN	2002	4	0	0	0	0	0	0	0.000555555555555556	0.00222222222222222	0.00833333333333333	0.00722222222222222	0.00444444444444444	0.00444444444444444	0	0.00277777777777778	0.000555555555555556	0.000555555555555556	0.00166666666666667	0.00166666666666667	0.00166666666666667	0.00277777777777778	0.00277777777777778	0.0161111111111111	0.0155555555555556	0.0238888888888889	0.035	0.0211111111111111	0.0427777777777778	0.0416666666666667	0.0583333333333333	0.0427777777777778	0.0277777777777778	0.0188888888888889	0.0144444444444444	0.015	0.0188888888888889	0.0261111111111111	0.015	0.0327777777777778	0.0183333333333333	0.0288888888888889	0.0194444444444444	0.0372222222222222	0.0166666666666667	0.0266666666666667	0.0422222222222222	0.0833333333333333	0.108333333333333	0.05	0.0294444444444444	0.0188888888888889	0.00777777777777778	0.005	0	0	0	0	0	0	0	0	0	1800
E	GN	2003	1	0	0.000477099236641221	0	0	0.000954198473282443	0	0.00143129770992366	0	0.000477099236641221	0.000477099236641221	0.000477099236641221	0.000477099236641221	0.000477099236641221	0.000954198473282443	0.00286259541984733	0.00811068702290076	0.00477099236641221	0.0100190839694656	0.00524809160305344	0.00477099236641221	0.00286259541984733	0.00763358778625954	0.00524809160305344	0.0138358778625954	0.017175572519084	0.0195610687022901	0.0333969465648855	0.0481870229007634	0.0381679389312977	0.0262404580152672	0.0200381679389313	0.0209923664122137	0.0133587786259542	0.0281488549618321	0.0291030534351145	0.0324427480916031	0.0119274809160305	0.0310114503816794	0.0205152671755725	0.0252862595419847	0.017175572519084	0.0391221374045802	0.0329198473282443	0.058206106870229	0.0639312977099237	0.104484732824427	0.088263358778626	0.0663167938931298	0.0186068702290076	0.0109732824427481	0.00858778625954199	0.00429389312977099	0	0	0	0	0	0	0	0	0	2096
E	GN	2003	2	0	0.000382555470543229	0	0	0.000382555470543229	0.000765110941086458	0.000765110941086458	0.000382555470543229	0.000765110941086458	0	0.000382555470543229	0	0.000765110941086458	0.00153022188217292	0	0.000765110941086458	0.00191277735271614	0.00306044376434583	0.00306044376434583	0.00459066564651875	0.00573833205814843	0.0137719969395562	0.0130068859984698	0.0130068859984698	0.0187452180566182	0.00918133129303749	0.0168324407039021	0.0241009946442234	0.0241009946442234	0.0225707727620505	0.0198928844682479	0.0271614384085692	0.018362662586075	0.0252486610558531	0.0263963274674828	0.0271614384085692	0.0175975516449885	0.0225707727620505	0.0175975516449885	0.0256312165263963	0.00994644223412395	0.0642693190512624	0.0753634276970161	0.127773527161438	0.120122417750574	0.0837796480489671	0.0359602142310635	0.0187452180566182	0.0153022188217292	0.0149196633511859	0.00841622035195103	0.0110941086457536	0.00114766641162969	0.0026778882938026	0.00114766641162969	0.000382555470543229	0.000382555470543229	0	0	0.000382555470543229	0	2614
E	GN	2003	3	0	0	0	0	0	0	0	0	0	0.00037147102526003	0.00148588410104012	0.00037147102526003	0.000742942050520059	0.00297176820208024	0.000742942050520059	0.00297176820208024	0.00334323922734027	0.000742942050520059	0.00297176820208024	0.00148588410104012	0.00111441307578009	0.0141158989598811	0.011887072808321	0.0115156017830609	0.0193164933135215	0.0100297176820208	0.012258543833581	0.0174591381872214	0.0133729569093611	0.0174591381872214	0.00817236255572065	0.024888558692422	0.024517087667162	0.0304606240713224	0.024517087667162	0.0271173848439822	0.0215453194650817	0.0278603268945022	0.0334323922734027	0.0412332838038633	0.0234026745913819	0.111069836552749	0.112927191679049	0.12592867756315	0.075037147102526	0.0274888558692422	0.0156017830609212	0.0137444279346211	0.011887072808321	0.0167161961367013	0.0144873699851412	0.0200594353640416	0.00482912332838039	0.00965824665676077	0.0037147102526003	0.00111441307578009	0	0.00111441307578009	0	0.00037147102526003	0.00037147102526003	2692
E	GN	2003	4	0	0	0	0	0	0.000543773790103317	0.00108754758020663	0.00108754758020663	0.00108754758020663	0.000543773790103317	0.000543773790103317	0.00108754758020663	0	0.00108754758020663	0.000543773790103317	0.00217509516041327	0.00217509516041327	0.00217509516041327	0.00271886895051659	0.00163132137030995	0.00543773790103317	0.020663404023926	0.011963023382273	0.0168569874932028	0.0195758564437194	0.00598151169113649	0.0157694399129962	0.0201196302338227	0.0174007612833061	0.0184883088635128	0.00978792822185971	0.0163132137030995	0.0152256661228929	0.0217509516041327	0.0217509516041327	0.023926046764546	0.0201196302338227	0.0435019032082654	0.0483958673191952	0.0592713431212616	0.0364328439369222	0.10494834148994	0.0696030451332246	0.106035889070147	0.0880913539967374	0.0478520935290919	0.034257748776509	0.0130505709624796	0.0195758564437194	0.0146818923327896	0.00706905927134312	0.00380641653072322	0.00163132137030995	0.00108754758020663	0	0.000543773790103317	0	0.000543773790103317	0	0	0	1839
E	GN	2004	1	0	0	0	0	0	0	0	0	0.000587889476778366	0.00352733686067019	0.00352733686067019	0.00235155790711346	0.00117577895355673	0.00117577895355673	0	0.0017636684303351	0.00235155790711346	0.00235155790711346	0.00235155790711346	0.00411522633744856	0.00411522633744856	0.0199882422104644	0.0146972369194591	0.0152851263962375	0.0188124632569077	0.0111699000587889	0.0211640211640212	0.0223398001175779	0.0211640211640212	0.0229276895943563	0.017636684303351	0.0217519106407995	0.00999412110523222	0.0299823633156966	0.030570252792475	0.0452674897119342	0.0246913580246914	0.0258671369782481	0.0352733686067019	0.054673721340388	0.0317460317460317	0.0999412110523222	0.0423280423280423	0.0834803057025279	0.0687830687830688	0.0470311581422693	0.0205761316872428	0.0135214579659024	0.0164609053497942	0.0182245737801293	0.0123456790123457	0.0205761316872428	0.00293944738389183	0.00529100529100529	0.0017636684303351	0.00940623162845385	0.00529100529100529	0.00293944738389183	0.00117577895355673	0.00293944738389183	0.000587889476778366	1701
E	GN	2004	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018984337921215	0.00474608448030375	0.00284765068818225	0.00284765068818225	0.003796867584243	0.003796867584243	0.0204081632653061	0.011390602752729	0.0128144280968201	0.0156620787850024	0.007593735168486	0.0317987660180351	0.041765543426673	0.0336971998101566	0.0374940673943996	0.018984337921215	0.0346464167062174	0.0204081632653061	0.0199335548172757	0.022781205505458	0.0360702420503085	0.0218319886093972	0.0237304224015187	0.0299003322259136	0.0280018984337921	0.0166112956810631	0.060749881347888	0.0313241575700047	0.0792596108210726	0.0930232558139535	0.0673943996203132	0.0256288561936402	0.0166112956810631	0.018984337921215	0.0256288561936402	0.0104413858566682	0.0294257237778832	0.00237304224015187	0.00664451827242525	0.00806834361651637	0.011390602752729	0.00664451827242525	0.00094921689606075	0	0	0	2107
E	GN	2005	1	0	0	0	0.00148367952522255	0.00148367952522255	0.00370919881305638	0.00593471810089021	0.00445103857566766	0.000741839762611276	0.00148367952522255	0.00222551928783383	0.00148367952522255	0.00445103857566766	0.0029673590504451	0.00519287833827893	0.00741839762611276	0.00519287833827893	0.0103857566765579	0.00667655786350148	0.00667655786350148	0.0148367952522255	0.013353115727003	0.0170623145400593	0.0155786350148368	0.0148367952522255	0.0118694362017804	0.00890207715133531	0.0126112759643917	0.0200296735905045	0.0259643916913947	0.0289317507418398	0.0237388724035608	0.0356083086053412	0.056379821958457	0.0497032640949555	0.0341246290801187	0.029673590504451	0.0252225519287834	0.0274480712166172	0.0281899109792285	0.029673590504451	0.0333827893175074	0.0370919881305638	0.0385756676557863	0.0281899109792285	0.0363501483679525	0.0437685459940653	0.0281899109792285	0.0274480712166172	0.03486646884273	0.0281899109792285	0.0274480712166172	0.0155786350148368	0.0118694362017804	0.00445103857566766	0.00519287833827893	0.00222551928783383	0	0	0.000741839762611276	0.000741839762611276	1348
E	GN	2005	2	0.00154798761609907	0.000515995872033024	0.00154798761609907	0.00206398348813209	0.00361197110423117	0.00309597523219814	0.00670794633642931	0.00515995872033024	0.00154798761609907	0.00619195046439629	0.00464396284829721	0.00825593395252838	0.00515995872033024	0.00412796697626419	0.00670794633642931	0.0149638802889577	0.0144478844169247	0.00825593395252838	0.00361197110423117	0.00722394220846233	0.00722394220846233	0.00980392156862745	0.00928792569659443	0.0134158926728586	0.00825593395252838	0.00619195046439629	0.0144478844169247	0.0134158926728586	0.0185758513931889	0.0185758513931889	0.0237358101135191	0.0123839009287926	0.0330237358101135	0.0263157894736842	0.0345717234262126	0.0201238390092879	0.021671826625387	0.0330237358101135	0.0283797729618163	0.0268317853457172	0.0273477812177503	0.0361197110423117	0.0381836945304438	0.0288957688338493	0.0314757481940144	0.0356037151702786	0.0423116615067079	0.0330237358101135	0.0196078431372549	0.0376676986584107	0.0319917440660475	0.0345717234262126	0.0304437564499484	0.0206398348813209	0.0180598555211558	0.0159958720330237	0.00412796697626419	0.00515995872033024	0.00773993808049536	0.00619195046439629	0.00619195046439629	1938
E	GN	2005	3	0.0002710027100271	0.0002710027100271	0	0.000542005420054201	0.0010840108401084	0.000542005420054201	0.0018970189701897	0.000542005420054201	0.002710027100271	0.0013550135501355	0.0037940379403794	0.0021680216802168	0.0021680216802168	0.0043360433604336	0.0048780487804878	0.00758807588075881	0.00623306233062331	0.0040650406504065	0.00569105691056911	0.0035230352303523	0.0043360433604336	0.0111111111111111	0.00569105691056911	0.0111111111111111	0.00813008130081301	0.00569105691056911	0.0203252032520325	0.0246612466124661	0.0238482384823848	0.0197831978319783	0.0276422764227642	0.0254742547425474	0.0490514905149051	0.0498644986449865	0.0588075880758808	0.0471544715447154	0.0401084010840108	0.059349593495935	0.053929539295393	0.0560975609756098	0.0387533875338753	0.0363143631436314	0.0330623306233062	0.035230352303523	0.0368563685636856	0.0289972899728997	0.0300813008130081	0.018970189701897	0.0130081300813008	0.0159891598915989	0.016260162601626	0.0132791327913279	0.0105691056910569	0.00623306233062331	0.002710027100271	0.0035230352303523	0.0010840108401084	0.000542005420054201	0.0018970189701897	0.0002710027100271	0.000542005420054201	3690
E	GN	2005	4	0.00169419737399407	0.000211774671749259	0.00338839474798814	0	0.00211774671749259	0.000423549343498518	0.00127064803049555	0.00254129606099111	0.00487081745023295	0.00296484540448962	0.00317662007623888	0.00487081745023295	0.00741211351122406	0.00317662007623888	0.00529436679373147	0.00571791613722999	0.00592969080897925	0.00741211351122406	0.013130029648454	0.00338839474798814	0.00614146548072851	0.0116476069462092	0.0110122829309615	0.0118593816179585	0.0154595510376959	0.00804743752647183	0.024565861922914	0.0205421431596781	0.0239305379076662	0.0247776365946633	0.0258365099534096	0.0209656925031766	0.0495552731893266	0.0468022024565862	0.0529436679373147	0.0552731893265565	0.0230834392206692	0.0573909360440491	0.0427784836933503	0.0355781448538755	0.0279542566709022	0.0334603981363829	0.0383312155866158	0.0290131300296485	0.0298602287166455	0.0203303684879288	0.0260482846251588	0.0239305379076662	0.0144006776789496	0.0205421431596781	0.0218127911901737	0.0169419737399407	0.018000847098687	0.0112240576027107	0.00698856416772554	0.00550614146548073	0.00317662007623888	0.00148242270224481	0.00232952138924185	0.000423549343498518	0.00105887335874629	4722
E	GN	2006	1	0.00603427468018344	0.0019309678976587	0.00627564566739078	0.000482741974414675	0.00820661356504948	0.00458604875693942	0.00168959691045136	0.00675838764180546	0.00531016171856143	0.0019309678976587	0.00241370987207338	0.00410330678252474	0.00868935553946416	0.00531016171856143	0.00893072652667149	0.00699975862901279	0.00458604875693942	0.00748250060342747	0.0111030654115375	0.00820661356504948	0.00989621047550084	0.0142408882452329	0.020033791938209	0.00989621047550084	0.0183441950277577	0.00941346850108617	0.0103789524499155	0.0168959691045136	0.035722906106686	0.0337919382090273	0.0359642770938933	0.0161718561428916	0.0615496017378711	0.0376538740043447	0.039343470914796	0.0511706492879556	0.019309678976587	0.0516533912623703	0.0407916968380401	0.0432054067101134	0.0270335505672218	0.0316195993241612	0.0456191165821868	0.0330678252474053	0.0294472604392952	0.0212406468742457	0.0287231474776732	0.0299300024137099	0.0161718561428916	0.0161718561428916	0.0135167752836109	0.00627564566739078	0.00627564566739078	0.00265508085928071	0.00410330678252474	0.000241370987207338	0.000241370987207338	0.000482741974414675	0.000724112961622013	0	0	4143
E	GN	2006	2	0	0	0.000150195253829979	0	0	0.000300390507659958	0.000300390507659958	0.000600781015319916	0.000450585761489937	0.000300390507659958	0.00105136677680985	0.00195253829978973	0.00390507659957945	0.00105136677680985	0.00255331931510964	0.00210273355361971	0.000600781015319916	0.00210273355361971	0.00255331931510964	0.00120156203063983	0.00225292880744968	0.00195253829978973	0.00781015319915891	0.00330429558425954	0.00946230099128868	0.00675878642234905	0.00916191048362872	0.0115650345449084	0.0159206969059778	0.0135175728446981	0.0180234304595975	0.0126164013217182	0.0435566236106939	0.0328927605887654	0.0378492039651547	0.0588765395013518	0.0399519375187744	0.0395013517572845	0.00946230099128868	0.0506158005407029	0.0741964553920096	0.0480624812255933	0.0817062180835086	0.0199759687593872	0.0437068188645239	0.0255331931510964	0.0352958846500451	0.0313908080504656	0.00976269149894863	0.0352958846500451	0.0247822168819465	0.0229798738359868	0.0243316311204566	0.0112646440372484	0.0232802643436467	0.0114148392910784	0.00600781015319916	0.00991288675277861	0.00195253829978973	0.00450585761489937	0.00841093421447882	6658
E	GN	2006	3	0.00036094567767551	0.000180472838837755	0.000541418516513265	0.000541418516513265	0.00036094567767551	0.000180472838837755	0.00072189135535102	0.00144378271070204	0.000541418516513265	0.00234614690489081	0.00108283703302653	0.00108283703302653	0.00216567406605306	0.0019852012272153	0.00234614690489081	0.00180472838837755	0.0019852012272153	0.00126330987186428	0.00144378271070204	0.00126330987186428	0.00144378271070204	0.00324851109907959	0.00577513084280816	0.00216567406605306	0.00757985923118571	0.00252661974372857	0.0111893160079408	0.0108283703302653	0.0187691752391265	0.0285147085363653	0.0312218011189316	0.0306803826024183	0.0703844071467244	0.054502797329002	0.0546832701678397	0.0680382602418336	0.0353726764122	0.0588341454611081	0.0212957949828551	0.0386211875112796	0.0332070023461469	0.0342898393791734	0.0443963183540877	0.0397040245443061	0.0359140949287132	0.027973290019852	0.0324851109907959	0.0232809962100704	0.0151597184623714	0.0397040245443061	0.0297780184082296	0.0209348493051796	0.0129940443963184	0.00541418516513265	0.00938458761956326	0.00523371232629489	0.00216567406605306	0.00451182097094387	0.00108283703302653	0.0019852012272153	0.00108283703302653	5541
E	GN	2006	4	0	0.00133511348464619	0.00133511348464619	0.000667556742323097	0.000667556742323097	0.00133511348464619	0.00333778371161549	0.00267022696929239	0.00534045393858478	0.00267022696929239	0.00200267022696929	0.00867823765020027	0.00467289719626168	0.00667556742323097	0.00867823765020027	0.00600801068090788	0.0126835781041389	0.0133511348464619	0.00801068090787717	0.00867823765020027	0.00534045393858478	0.014018691588785	0.00934579439252336	0.00734312416555407	0.0173564753004005	0.0100133511348465	0.0160213618157543	0.0106809078771696	0.00801068090787717	0.0160213618157543	0.0153538050734312	0.0213618157543391	0.0387182910547397	0.0453938584779706	0.0440587449933244	0.027369826435247	0.0387182910547397	0.0347129506008011	0.0153538050734312	0.0260347129506008	0.0213618157543391	0.0253671562082777	0.0607476635514019	0.0307076101468625	0.0353805073431242	0.0367156208277704	0.0293724966622163	0.034045393858478	0.0260347129506008	0.0594125500667557	0.0387182910547397	0.0300400534045394	0.0180240320427236	0.00734312416555407	0.0126835781041389	0.00534045393858478	0.000667556742323097	0.00400534045393859	0.000667556742323097	0.00200267022696929	0.00133511348464619	1498
E	GN	2007	1	0.000591891092039065	0	0.000295945546019532	0.000295945546019532	0.000591891092039065	0.000295945546019532	0.000295945546019532	0.00147972773009766	0.00147972773009766	0.00177567327611719	0.00236756436815626	0.00414323764427345	0.00473512873631252	0.00355134655223439	0.00443918319029299	0.00384729209825392	0.00414323764427345	0.00295945546019532	0.00236756436815626	0.000295945546019532	0.000887836638058597	0.00887836638058597	0.00621485646641018	0.00828647528854691	0.00858242083456644	0.0109499852027227	0.00828647528854691	0.013909440662918	0.018348623853211	0.0281148268718556	0.0233796981355431	0.0414323764427345	0.0612607280260432	0.0597810002959455	0.0511985794613791	0.0393607576205978	0.0358094110683634	0.0290026635099142	0.0195324060372891	0.0198283515833087	0.0150932228469962	0.0364013021604025	0.0473512873631252	0.0334418467002072	0.0372891387984611	0.027226990233797	0.0458715596330275	0.0378810298905001	0.0352175199763244	0.0482391240011838	0.03166617342409	0.0328499556081681	0.0156851139390352	0.0103580941106836	0.00769458419650784	0.00384729209825392	0.000295945546019532	0.000295945546019532	0	0	0.000295945546019532	3379
E	GN	2007	2	0	0	0	0	0	0	0	0	0.000415973377703827	0	0.00124792013311148	0.000831946755407654	0.000415973377703827	0.000831946755407654	0.00332778702163062	0.00207986688851913	0.00831946755407654	0.00124792013311148	0.00207986688851913	0.00415973377703827	0.00415973377703827	0.00790349417637271	0.00831946755407654	0.0045757071547421	0.0103993344425957	0.0108153078202995	0.019134775374376	0.00915141430948419	0.00998336106489185	0.0187188019966722	0.00582362728785358	0.0124792013311148	0.0395174708818636	0.0307820299500832	0.0299500831946755	0.0207986688851913	0.0378535773710483	0.021630615640599	0.0274542429284526	0.0224625623960067	0.0278702163061564	0.0395174708818636	0.0582362728785358	0.0287021630615641	0.0403494176372712	0.0449251247920133	0.0748752079866889	0.0436772046589018	0.0474209650582363	0.0752911813643927	0.0478369384359401	0.0524126455906822	0.0237104825291181	0.00831946755407654	0.00707154742096506	0.00249584026622296	0	0.000415973377703827	0	0	0	2404
E	GN	2007	3	0	0.000383141762452107	0.000383141762452107	0.000383141762452107	0.00153256704980843	0.00268199233716475	0.00306513409961686	0.00306513409961686	0.00344827586206897	0.00421455938697318	0.00344827586206897	0.00651340996168582	0.00766283524904215	0.00689655172413793	0.0118773946360153	0.0126436781609195	0.0145593869731801	0.00957854406130268	0.0053639846743295	0.0053639846743295	0.0053639846743295	0.0203065134099617	0.0111111111111111	0.0203065134099617	0.0199233716475096	0.0157088122605364	0.0256704980842912	0.0145593869731801	0.0114942528735632	0.0176245210727969	0.0111111111111111	0.0199233716475096	0.0310344827586207	0.0310344827586207	0.021455938697318	0.0130268199233716	0.0229885057471264	0.018007662835249	0.0118773946360153	0.0164750957854406	0.0153256704980843	0.0306513409961686	0.0521072796934866	0.032183908045977	0.0375478927203065	0.0417624521072797	0.0766283524904215	0.0406130268199234	0.0452107279693487	0.0655172413793104	0.0432950191570881	0.0325670498084291	0.0149425287356322	0.00459770114942529	0.00191570881226054	0.00229885057471264	0.000766283524904215	0	0	0	0	2610
E	GN	2007	4	0	0.000518672199170124	0	0	0	0	0.000518672199170124	0.000518672199170124	0.00103734439834025	0.004149377593361	0.00570539419087137	0.004149377593361	0.0103734439834025	0.00363070539419087	0.00570539419087137	0.00726141078838174	0.020746887966805	0.0108921161825726	0.00933609958506224	0.016597510373444	0.0119294605809129	0.0300829875518672	0.0274896265560166	0.0191908713692946	0.0176348547717842	0.0197095435684647	0.0264522821576763	0.00985477178423236	0.0114107883817427	0.0114107883817427	0.00933609958506224	0.0150414937759336	0.0264522821576763	0.0228215767634855	0.0285269709543568	0.0191908713692946	0.0160788381742739	0.0145228215767635	0.0160788381742739	0.0129668049792531	0.0119294605809129	0.0238589211618257	0.0466804979253112	0.0228215767634855	0.0363070539419087	0.0368257261410788	0.0762448132780083	0.0446058091286307	0.0466804979253112	0.0612033195020747	0.0394190871369295	0.0425311203319502	0.0264522821576763	0.00726141078838174	0.00570539419087137	0.00155601659751037	0.00155601659751037	0.000518672199170124	0.000518672199170124	0	0	1928
E	LI	1985	2	0	0.00149476831091181	0	0.00049825610363727	0.00049825610363727	0.00597907324364723	0.00249128051818635	0.0109616342800199	0.00298953662182362	0.00946686596910812	0.0114598903836572	0.0224215246636771	0.0154459392127554	0.0269058295964126	0.0149476831091181	0.0199302441454908	0.0274040857000498	0.0288988540109616	0.0244145490782262	0.0343796711509716	0.0164424514200299	0.0209267563527653	0.0303936223218734	0.036870951669158	0.0199302441454908	0.0224215246636771	0.0308918784255107	0.0269058295964126	0.0418535127055306	0.0453413054309915	0.0448430493273543	0.0428500249128052	0.0373692077727952	0.0284005979073244	0.0274040857000498	0.0328849028400598	0.0378674638764325	0.0214250124564026	0.0378674638764325	0.0373692077727952	0.0194319880418535	0.0274040857000498	0.0149476831091181	0.00797209765819631	0.00348779272546089	0.00847035376183358	0.00548081714000997	0.000996512207274539	0.00199302441454908	0.00249128051818635	0.00199302441454908	0.00149476831091181	0	0	0	0	0.00149476831091181	0	0	0.00149476831091181	0	2007
E	LI	1985	3	0	0.000843644544431946	0	0	0.00112485939257593	0.00421822272215973	0.00759280089988751	0.00421822272215973	0.0030933633295838	0.00337457817772778	0.00815523059617548	0.014904386951631	0.0143419572553431	0.0239032620922385	0.0118110236220472	0.0182789651293588	0.0177165354330709	0.0303712035995501	0.0239032620922385	0.030933633295838	0.016029246344207	0.0354330708661417	0.0452755905511811	0.047525309336333	0.0486501687289089	0.0511811023622047	0.0717097862767154	0.0404949381327334	0.0452755905511811	0.0329021372328459	0.0455568053993251	0.0379640044994376	0.0478065241844769	0.0272778402699663	0.0219347581552306	0.0227784026996625	0.0194038245219348	0.0132170978627672	0.0286839145106862	0.0233408323959505	0.00674915635545557	0.0104049493813273	0.00815523059617548	0.00421822272215973	0.00253093363329584	0.00899887514060742	0.0078740157480315	0.00140607424071991	0.0030933633295838	0.00224971878515186	0	0.00168728908886389	0.000281214848143982	0.000281214848143982	0.000281214848143982	0.000281214848143982	0.000281214848143982	0	0	0	0	3556
E	LI	1985	4	0	0	0	0	0	0	0	0	0.00043965706748736	0	0	0.00043965706748736	0.0010991426687184	0.00153879973620576	0.00021982853374368	0.00021982853374368	0.00681468454605408	0.0010991426687184	0.00197845680369312	0.00395691360738624	0.00175862826994944	0.00857331281600352	0.0162673114970323	0.0507803912947901	0.0960650692459881	0.115190151681688	0.165311057375247	0.0973840404484502	0.0833150142888547	0.0655089030556166	0.0470433062211475	0.0430863926137613	0.0747417014728512	0.0558364475708947	0.0217630248406243	0.0178061112332381	0.00241811387118048	0.00065948560123104	0.0010991426687184	0.00263794240492416	0.00043965706748736	0.0010991426687184	0.00285777093866784	0.00505605627610464	0.00131897120246208	0.00175862826994944	0.0010991426687184	0	0.00065948560123104	0.00021982853374368	0.00043965706748736	0	0	0	0	0	0	0	0	0	0	4549
E	LI	1986	1	0	0	0	0	0	0	0	0	0	0	0.0014208581983518	0.00255754475703325	0.00284171639670361	0.00426257459505541	0	0.000284171639670361	0.00255754475703325	0.000852514919011083	0.00170502983802217	0.000852514919011083	0.00568343279340722	0.00227337311736289	0.00312588803637397	0.0247229326513214	0.0522875816993464	0.0809889173060529	0.138959931798806	0.135265700483092	0.107985223074737	0.0863881784597897	0.0949133276499005	0.0784313725490196	0.0744529695936346	0.0446149474282467	0.0284171639670361	0.0107985223074737	0.00454674623472577	0.00255754475703325	0.00113668655868144	0.00113668655868144	0.00113668655868144	0.00113668655868144	0.000568343279340722	0	0.00113668655868144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3519
E	LI	1986	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00176056338028169	0.00176056338028169	0.00176056338028169	0.000880281690140845	0.00176056338028169	0.00352112676056338	0.00176056338028169	0.000880281690140845	0.00440140845070423	0.00528169014084507	0.00176056338028169	0.00704225352112676	0.0132042253521127	0.0211267605633803	0.0633802816901408	0.0950704225352113	0.132042253521127	0.10387323943662	0.118838028169014	0.125880281690141	0.0950704225352113	0.0519366197183099	0.0413732394366197	0.0176056338028169	0.0211267605633803	0.0140845070422535	0.00880281690140845	0.00616197183098592	0.00616197183098592	0.00352112676056338	0.00352112676056338	0.00704225352112676	0.00440140845070423	0.00792253521126761	0.00528169014084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1136
E	LI	1987	2	0	0.000969932104752667	0	0.000323310701584222	0.000969932104752667	0.000969932104752667	0.00129324280633689	0.005819592628516	0.00905269964435823	0.0122858066602005	0.017458777885548	0.0310378273520854	0.0239249919172325	0.0297445845457485	0.0313611380536696	0.0333010022631749	0.0381506627869382	0.0381506627869382	0.0413837698027805	0.034917555771096	0.0313611380536696	0.0446168768186227	0.0362107985774329	0.0274814096346589	0.0336243129647591	0.0278047203362431	0.0358874878758487	0.0387972841901067	0.0514064015518914	0.0497898480439703	0.0368574199806014	0.0413837698027805	0.0303912059489169	0.0236016812156482	0.0284513417394116	0.0248949240219851	0.0200452634982218	0.0177820885871322	0.0119624959586162	0.0129324280633689	0.00549628192693178	0.00549628192693178	0.00484966052376334	0.002909796314258	0.00193986420950533	0.000969932104752667	0.000323310701584222	0.000969932104752667	0	0.000646621403168445	0	0	0	0	0	0	0	0	0	0	0	3093
E	LI	1988	1	0	0	0	0.000272331154684096	0	0.000544662309368192	0.000816993464052288	0.000544662309368192	0.000272331154684096	0.000544662309368192	0.000272331154684096	0.00898692810457516	0.0196078431372549	0.028322440087146	0.0266884531590414	0.0332244008714597	0.0345860566448802	0.0394880174291939	0.0389433551198257	0.0383986928104575	0.0416666666666667	0.0324074074074074	0.0430283224400871	0.0413943355119826	0.0498366013071895	0.0364923747276688	0.0422113289760349	0.0389433551198257	0.0438453159041394	0.0468409586056645	0.0356753812636166	0.0435729847494553	0.037037037037037	0.034041394335512	0.0285947712418301	0.0337690631808279	0.031318082788671	0.0179738562091503	0.0182461873638344	0.0163398692810458	0.00816993464052288	0.00462962962962963	0.00108932461873638	0	0	0	0.000816993464052288	0	0.000544662309368192	0	0	0	0	0	0	0	0	0	0	0	0	3672
E	LI	1988	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0240549828178694	0.0178069353327085	0.0378006872852234	0.0374882849109653	0.0368634801624492	0.0337394564198688	0.0399875039050297	0.0346766635426429	0.0374882849109653	0.0343642611683849	0.0443611371446423	0.0378006872852234	0.0431115276476101	0.0337394564198688	0.0368634801624492	0.0346766635426429	0.0443611371446423	0.0368634801624492	0.0415495157763199	0.0368634801624492	0.0427991252733521	0.0359262730396751	0.0399875039050297	0.0337394564198688	0.0293658231802562	0.0243673851921275	0.0203061543267729	0.0128084973445798	0.0203061543267729	0.00187441424554827	0.00187441424554827	0	0.00124960949703218	0.0028116213683224	0.00156201187129022	0.00218681661980631	0.000624804748516089	0.00156201187129022	0.00218681661980631	0	0	0	0	0	0	0	0	0	0	3201
